path,kind,bytes,sha256,source,status,public_path,basis,reason
MANIFEST.csv,reference,175573,00ff386397910781e8f1ae74c71cdf654f1afaee79d846bd1ce49a326abaac7e,R19 supplementary archive,excluded,,docs/PROVENANCE.md,Not a current public input: duplicate/historical/internal verification material; selected counterparts or documented workflow provided
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.1_continuation_best.parquet,sample_array_or_model,50479,897a2475bec02d2127c5f5956b622bbfd67cd3bec37c3b5684acfb5a36590b49,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.1_target_only_target_median_best.parquet,sample_array_or_model,50219,ba51164d217148ef0cec2d3fb3eae2e55d1253831744b6eda54bc4602e2a9f27,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.2_continuation_best.parquet,sample_array_or_model,50467,b8d53c8058fb902233adb8b46ee3e7e2911924621dc4bb16fd9408f0e4e0cc4b,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.2_target_only_target_median_best.parquet,sample_array_or_model,50195,17958a1297facff58d9445985ac42d62c774339ef4fbf9b94ae9d717966b04a6,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.4_continuation_best.parquet,sample_array_or_model,50471,72a1a309123e9055126741c40a6218bba450af442967422f7af598cfbde7da96,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.4_target_only_target_median_best.parquet,sample_array_or_model,50415,faa867ccb15f5138e6ff86f9167ed475f0b1a12f8ba9323a283b462b6c7d8f36,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.6_continuation_best.parquet,sample_array_or_model,50467,b46c854adb5f1500376c2e108f9be3bc24117f92db60cdcd83c401134bfd4427,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_0.6_target_only_target_median_best.parquet,sample_array_or_model,50363,aaac9335e443b470cf2bf32ea63d0db7223d34665e0d88b1ad1edbe0003528cc,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_1.0_continuation_best.parquet,sample_array_or_model,50471,5e39d06e0c66c3c44dea1d83ed272c09b8391ac72883824f3419609c8fa65f48,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_0_1.0_target_only_target_median_best.parquet,sample_array_or_model,50343,51a53939f4869ba9a528868f00bcf280e1b97d25a8419487c0ce43e361d302b6,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.1_continuation_best.parquet,sample_array_or_model,50211,d6acc280b2abf950f7d6fc1b8b60fddef5a7bbff021b761c20c59905edeaec5e,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.1_target_only_target_median_best.parquet,sample_array_or_model,49191,59ee6089bb3cd1e2fa9600cbd2b02b84f0776801f94f01d287eccfeb86457356,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.2_continuation_best.parquet,sample_array_or_model,50211,7203f4926c3859af34aae4dfaa856704bb906d7aeb696e141ba3f46d6cdf571d,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.2_target_only_target_median_best.parquet,sample_array_or_model,49963,05dabf08db580f64117619f49bac9000f72e3d119ac01d10064e817f6653492c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.4_continuation_best.parquet,sample_array_or_model,50219,126b3d96367ddd05b38f56bff134169cdef216a2755ac0b4b5b1c6dcd7646a9b,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.4_target_only_target_median_best.parquet,sample_array_or_model,50115,fed78f74ccde86094eac1090d4f84d8b2020582f5165ea1381528a243cc7f891,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.6_continuation_best.parquet,sample_array_or_model,50219,e55a3477f991f980d75222765a79e17d6c6b841bb7b5979cfda747c3ee436d7c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_0.6_target_only_target_median_best.parquet,sample_array_or_model,50107,df637965b72f352a125ac0e4139acf0ea314d0263fa32c9441885f993d1c1220,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_1.0_continuation_best.parquet,sample_array_or_model,50203,fc229720d892e4fba110c9a380265c15c3c9371530d7bdd495377ca6ae67a9e9,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_1_1.0_target_only_target_median_best.parquet,sample_array_or_model,50083,a8bb04b40d27cee5b697a66ca06867413ee821abd410f8be00003a0f83b4b8a3,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.1_continuation_best.parquet,sample_array_or_model,49479,a56b7906929094e62c40aaa0f5460255c2c961b576afd67f06c7d61daca000c4,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.1_target_only_target_median_best.parquet,sample_array_or_model,49291,1fe060d22279708827f7f7ba95478913ac03fd3bb2a7d58974401567528ee076,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.2_continuation_best.parquet,sample_array_or_model,49487,3e8d1e0ce8c42a681299e994a8d1cba0d6a891d685292aff7d813b9b9cb0532c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.2_target_only_target_median_best.parquet,sample_array_or_model,49451,8509f1607e6e6e94df4887805d7d874524cb5bd3c436ea18c651de6b05c69d19,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.4_continuation_best.parquet,sample_array_or_model,49491,c14fa90db1465f418ccaf08c5b34ea2dedb8c2a58f4d5447ed6c1840d86d9ecd,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.4_target_only_target_median_best.parquet,sample_array_or_model,49451,142e155f81a75c86ac990cdea4ba8e4b152445edd0db2b2b372504ae5d29b088,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.6_continuation_best.parquet,sample_array_or_model,49487,df73ef68b15ceefdb0837f1457143f7d8d3614105bbbba4ae9b0dc49198a7e2c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_0.6_target_only_target_median_best.parquet,sample_array_or_model,49419,2f91151600364d1aac38d94f191431fa226f35191b29140a57401315698bd6bc,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_1.0_continuation_best.parquet,sample_array_or_model,49487,3a6fa147cfada3382c8f3b78d45f53e781c70c55c8922d238bd1e839ab91e293,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/adapt_uniD_42_1.0_target_only_target_median_best.parquet,sample_array_or_model,49411,0ee009a8d7da12a56d17fa9b71465df99b13bebddc1f78959bfcec9c325ad582,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed0_EMT.parquet,sample_array_or_model,21836,1e4805f019223a217b8fe6902c33aab21fe3815cbb7aba00840a91b05f931e26,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed0_ETRI.parquet,sample_array_or_model,9572,873c0359936370162f23a6b20d8277bc4ed2e1c3f459bcf5dbc8cc1a68a74eb8,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed0_exiD.parquet,sample_array_or_model,898166,58a1b87e2a123aa9686a0b934a6e95886500dd8851a03154fa5823c544fef53e,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed0_in_domain.parquet,sample_array_or_model,205486,ba23ff29bc2fa450fadf0f526cdaf31f0eb153a56c195c3bad6abab8663a0d76,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed0_uniD.parquet,sample_array_or_model,147696,5944f51b7a14e4797740b51cd4b06197cfeaf802d19c7826ac18615c37dba9a9,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed1_EMT.parquet,sample_array_or_model,21836,4eccbf8e168788d3b7690a567210e2c5f20e5a07a3df5d4efda8fc92dd08054b,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed1_ETRI.parquet,sample_array_or_model,9572,2f8166d789641a8e7ddbfb74916267b1f3d4c8957518fcc21f90903dbaec1a54,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed1_exiD.parquet,sample_array_or_model,897934,c19150e9f31f26ae46fabf5acdb089d0d2350f07013553b9fb2ca22238580b60,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed1_in_domain.parquet,sample_array_or_model,207426,74b82fd9ecbfe0c6bcc63fefee9b81c801d1f3c8b7108bc211c64c4d4ba55a3f,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed1_uniD.parquet,sample_array_or_model,147684,7ff404b845c14c94dbeca1a3044a7dde0ab413302c1e6d4af0efd12ea3918ba7,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed42_EMT.parquet,sample_array_or_model,21836,d041180b175274f25b6ed1233f15c13a22691ffc6c904c6b7a1d5e9a2b6b67fc,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed42_ETRI.parquet,sample_array_or_model,9572,2f7bf77da581415d2087b911f9c647ee7aa840e5eb84cc2077550588d2b9eb83,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed42_exiD.parquet,sample_array_or_model,897370,fe79d3b350abb0792bbceafa41318a8befd5e8a15907db9b1711a68d0f795f8b,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed42_in_domain.parquet,sample_array_or_model,206554,9746b95a5c7f1532932b0e791c12db9302a18bfb5404715e9bcbd3e84af0d349,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_after_seed42_uniD.parquet,sample_array_or_model,147680,05681ad183dc2cf5fa99f2663216f8042c71c01ee4b2318eeaf5193f22e7fc51,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed0_EMT.parquet,sample_array_or_model,21992,d438871681a1685842d889392b855885b9bdffee20c070ef9524fc47e933a301,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed0_ETRI.parquet,sample_array_or_model,9572,211fb6a4d5705a2002343095c3a9e1051d39eac9216eff4e74800ae4634ead64,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed0_exiD.parquet,sample_array_or_model,895143,215e85fc98bad28307bd68393a2463dd390604c99a79aa4181a5c753dc22d828,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed0_in_domain.parquet,sample_array_or_model,205422,4f41691f042ae9df0ad42c105d511eaa45720c60265f969372acf4944e8c75e3,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed0_uniD.parquet,sample_array_or_model,147968,fa33ccbe31c054a190cf612de755d3141f50e7cff48beea8b0edf8eec6fcb74a,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed1_EMT.parquet,sample_array_or_model,21992,eb18f2f186a6a3d8a61a77e367701aeca8d3abb266fb064912dba5bdb52ccc11,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed1_ETRI.parquet,sample_array_or_model,9572,3791b844fb14a880ecff1a571243b139fdc6c540bb568be01da0ef363fbf093e,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed1_exiD.parquet,sample_array_or_model,895273,dffe438bd14648e3d3f8f566d0a140236367a6c27f017195941cc4bc189d8c2f,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed1_in_domain.parquet,sample_array_or_model,207350,4539d37dec3653912ae57d49e287c579286acd55a7f97be1c3eb540f61a991f9,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed1_uniD.parquet,sample_array_or_model,147940,9d1f32214aa33625dd2be35bb893f4d7708532bd54d5ae6520c3d7c66686e509,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed42_EMT.parquet,sample_array_or_model,21992,c387f7005532f0bf3e42c2ece9ace79ea1008f3f17ae02ca8bf5f628b1192995,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed42_ETRI.parquet,sample_array_or_model,9572,b5b2561123fa3313811254a4a1fdbe0529c52ec9bd7bf8cd63ddfdd9f436451e,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed42_exiD.parquet,sample_array_or_model,895269,cfa53d2ba82e37153188254ae1f0f4e292ab604e069e85f7ac169423bd42da10,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed42_in_domain.parquet,sample_array_or_model,206478,c04de33572bb089fee3f1211dca9e2df483bffdf8dc650a90fd27a93824cef13,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/lstm_before_seed42_uniD.parquet,sample_array_or_model,147956,0674d8aa62ca67283cd85b76485f3270a9e48d7c2a9f1d2cf8ed78b582e31057,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_EMT.parquet,sample_array_or_model,21844,bdfd774e8a14b0c1d8057f79b5db96a73abaab7829d21b081c53e2ed3a6897c4,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_EMT_neighbors_fixed.parquet,sample_array_or_model,21964,5d30c0b892d356432a8f1037db25497d5e2eebe8573e3803c386a96a50fed0c1,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_ETRI.parquet,sample_array_or_model,9572,92da5b8a731c2641340e159ab9e8138e392e43b57e20a38afc4bf7a5557eab18,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_exiD.parquet,sample_array_or_model,897642,c29b96a94e57d15692e9c812a20e24e3b762995a62909075db9eb9ff826d5312,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_in_domain.parquet,sample_array_or_model,205502,e5456315bc9ce6c53e823b28db61fd8f09d04abc8504c48d31e10e40fc10bc34,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed0_uniD.parquet,sample_array_or_model,147964,cb0544a5df07108cb48567cc085cb857e79bb7b45369a9712b97ab339c9616b2,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_EMT.parquet,sample_array_or_model,21846,d6861c3ae3c591f05f309156919aa9e283918ee7a61abd3d14454521264ae8d7,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_EMT_neighbors_fixed.parquet,sample_array_or_model,21982,25845963f977aa661a5102e47f17b580948a8b81cbae19858e9473efe7e9e1b1,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_ETRI.parquet,sample_array_or_model,9570,6c02ea849650773686b1c7902770b74294b769888e9219cbe9424a851b28ddca,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_exiD.parquet,sample_array_or_model,897764,5d4f53f4a392c4fbcb1e369f1303a4ab1d65293c6576325b0b4f8fb608fb8577,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_in_domain.parquet,sample_array_or_model,207452,7c348ca77e2a0ce461069f608edad725de1f4c13840083aba559f1a409d315cf,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed1_uniD.parquet,sample_array_or_model,147774,af59c91a4eef6ab2cd635a8908841c2f44329f9c2211d367b7960dff7892bf33,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed42_EMT.parquet,sample_array_or_model,21876,35238414ab6af09999a7d3469cf995adff3e987aff4f2799e25d05535321a455,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed42_EMT_neighbors_fixed.parquet,sample_array_or_model,21992,34cf98dbf6f73dd1cee1d53810ef78a66a3ea1855385c05d1e83bf8bd4d0d78a,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R16/audits/r15_20260917/results/predictions/xgb_source_median_before_seed42_ETRI.parquet,sample_array_or_model,9572,577a52577dd76b0bed028b05063f6355fb879da2b6ab10838056741e19708e1c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
